video_id,frame_path,label,source,manipulation_method,split
296,/content/FF++_Extract/Real/296/f010_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f007_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f005_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f012_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f009_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f008_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f013_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f000_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f004_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f003_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f011_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f006_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f001_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f002_0.jpg,0,FF++,Real,train
296,/content/FF++_Extract/Real/296/f014_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f010_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f007_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f005_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f012_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f009_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f008_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f013_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f000_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f004_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f003_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f011_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f006_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f001_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f002_0.jpg,0,FF++,Real,train
825,/content/FF++_Extract/Real/825/f014_0.jpg,0,FF++,Real,train
782,/content/FF++_Extract/Real/782/f010_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f007_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f005_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f012_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f009_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f008_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f013_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f000_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f004_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f003_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f011_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f006_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f001_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f002_0.jpg,0,FF++,Real,val
782,/content/FF++_Extract/Real/782/f014_0.jpg,0,FF++,Real,val
901,/content/FF++_Extract/Real/901/f010_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f007_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f005_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f012_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f009_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f008_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f013_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f000_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f004_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f003_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f011_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f006_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f001_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f002_0.jpg,0,FF++,Real,train
901,/content/FF++_Extract/Real/901/f014_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f010_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f007_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f005_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f012_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f009_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f008_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f013_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f000_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f004_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f003_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f011_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f006_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f001_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f002_0.jpg,0,FF++,Real,train
005,/content/FF++_Extract/Real/005/f014_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f010_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f007_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f005_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f012_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f009_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f008_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f013_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f000_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f004_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f003_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f011_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f006_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f001_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f002_0.jpg,0,FF++,Real,train
955,/content/FF++_Extract/Real/955/f014_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f010_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f007_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f005_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f012_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f009_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f008_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f013_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f000_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f004_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f003_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f011_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f006_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f001_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f002_0.jpg,0,FF++,Real,train
476,/content/FF++_Extract/Real/476/f014_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f010_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f007_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f005_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f012_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f009_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f008_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f013_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f000_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f004_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f003_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f011_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f006_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f001_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f002_0.jpg,0,FF++,Real,train
109,/content/FF++_Extract/Real/109/f014_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f010_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f007_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f005_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f012_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f009_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f008_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f013_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f000_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f004_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f003_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f011_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f006_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f001_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f002_0.jpg,0,FF++,Real,train
593,/content/FF++_Extract/Real/593/f014_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f010_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f007_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f005_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f012_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f009_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f008_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f013_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f000_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f004_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f003_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f011_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f006_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f001_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f002_0.jpg,0,FF++,Real,train
456,/content/FF++_Extract/Real/456/f014_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f010_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f007_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f005_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f012_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f009_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f008_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f013_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f000_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f004_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f003_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f011_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f006_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f001_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f002_0.jpg,0,FF++,Real,train
433,/content/FF++_Extract/Real/433/f014_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f010_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f007_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f005_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f012_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f009_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f008_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f013_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f000_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f004_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f003_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f011_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f006_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f001_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f002_0.jpg,0,FF++,Real,train
007,/content/FF++_Extract/Real/007/f014_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f010_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f007_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f005_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f012_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f009_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f008_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f013_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f000_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f004_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f003_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f011_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f006_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f001_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f002_0.jpg,0,FF++,Real,train
882,/content/FF++_Extract/Real/882/f014_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f010_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f007_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f005_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f012_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f009_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f008_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f013_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f000_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f004_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f003_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f011_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f006_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f001_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f002_0.jpg,0,FF++,Real,train
654,/content/FF++_Extract/Real/654/f014_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f010_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f007_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f005_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f012_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f009_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f008_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f013_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f000_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f004_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f003_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f011_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f006_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f001_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f002_0.jpg,0,FF++,Real,train
575,/content/FF++_Extract/Real/575/f014_0.jpg,0,FF++,Real,train
076,/content/FF++_Extract/Real/076/f010_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f007_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f005_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f012_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f009_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f008_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f013_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f000_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f004_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f003_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f011_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f006_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f001_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f002_0.jpg,0,FF++,Real,val
076,/content/FF++_Extract/Real/076/f014_0.jpg,0,FF++,Real,val
717,/content/FF++_Extract/Real/717/f010_0.jpg,0,FF++,Real,train
717,/content/FF++_Extract/Real/717/f007_0.jpg,0,FF++,Real,train
717,/content/FF++_Extract/Real/717/f005_0.jpg,0,FF++,Real,train
717,/content/FF++_Extract/Real/717/f012_0.jpg,0,FF++,Real,train
717,/content/FF++_Extract/Real/717/f009_0.jpg,0,FF++,Real,train
717,/content/FF++_Extract/Real/717/f008_0.jpg,0,FF++,Real,train
717,/content/FF++_Extract/Real/717/f013_0.jpg,0,FF++,Real,train
